Date,b0,b1,b2,b3,t1,t2
2015-09-28,1e-4,-0.22472,30,-26.66964,7.54068,6.38872
2015-09-29,1e-4,-0.22821,30,-26.74409,7.56905,6.4361
2015-09-30,2.1e-4,-0.2209,30,-26.70343,7.61921,6.45672
2015-10-01,2.9e-4,-0.22792,30,-26.68048,7.84001,6.64501
2015-10-02,5.8e-4,-0.21272,30,-26.83909,7.62744,6.44828
2015-10-05,0.00116,-0.22104,30,-26.91248,7.67083,6.51083
2015-10-06,1e-4,-0.22015,29.89032,-26.62673,7.68773,6.48416
2015-10-07,1e-4,-0.22246,30,-26.58184,7.67941,6.46849
2015-10-08,2e-4,-0.22246,30,-26.80519,7.66485,6.49789
2015-10-09,3e-4,-0.22864,29.31715,-25.95888,7.71051,6.49496
2015-10-12,3e-4,-0.22864,29.31715,-25.95888,7.71051,6.49496
2015-10-13,1e-4,-0.23405,30,-26.78187,7.70281,6.53061
2015-10-14,2e-4,-0.23023,30,-26.75997,7.7649,6.56881
2015-10-15,1e-4,-0.24069,30,-26.81021,7.77216,6.59002
2015-10-16,1e-4,-0.24171,30,-26.77698,7.81951,6.64391
2015-10-19,2e-4,-0.2441,30,-26.76903,7.69277,6.515
2015-10-20,1e-4,-0.23914,29.97788,-26.68159,7.73708,6.54571
2015-10-21,1e-4,-0.2361,30,-26.60898,7.7619,6.56062
2015-10-22,1e-4,-0.23669,30,-26.74337,7.69199,6.51823
2015-10-23,2e-4,-0.2632,30,-26.95435,7.58819,6.41859
2015-10-26,4e-4,-0.26822,30,-27.00972,7.48619,6.33279
2015-10-27,3.3e-4,-0.27988,30,-26.96199,7.67978,6.51025
2015-10-28,5e-4,-0.27167,30,-27.28511,7.39984,6.31285
2015-10-29,1e-4,-0.27274,30,-27.23548,7.42609,6.3399
2015-10-30,3.9e-4,-0.27454,9.84537,-6.79839,9.05896,5.10291
2015-11-02,0.00117,-0.28001,25.6739,-22.44354,7.62335,6.2762
2015-11-03,0.00377,-0.26882,30,-26.87535,7.44014,6.28682
2015-11-04,0.0046,-0.27465,29.65134,-26.36057,7.63677,6.39663
2015-11-05,0.00885,-0.26322,30,-26.76431,7.37184,6.16102
2015-11-06,1e-4,-0.25457,28.4187,-24.97264,7.56927,6.19415
2015-11-09,1.5e-4,-0.23854,23.85006,-20.00151,7.84418,6.08724
2015-11-10,1e-4,-0.26128,10.75357,-7.07612,9.34939,4.85545
2015-11-11,1.9e-4,-0.26117,29.02177,-25.46759,7.58504,6.17342
2015-11-12,2.6e-4,-0.26648,10.7499,-7.15976,9.3897,4.90607
2015-11-13,4.9e-4,-0.27594,14.58162,-11.13488,8.46677,5.52593
2015-11-16,4.9e-4,-0.27594,14.58162,-11.13488,8.46677,5.52593
2015-11-17,0.00116,-0.27713,21.01066,-17.80832,7.74442,5.88905
2015-11-18,0.00351,-0.27547,22.69976,-19.58377,7.73623,6.03378
2015-11-19,2.2e-4,-0.27246,20.09213,-17.04008,7.83628,5.96176
2015-11-20,1.2e-4,-0.28718,18.03054,-14.97159,7.92264,5.825
2015-11-23,2.4e-4,-0.2938,10.42984,-7.31304,8.87346,4.94539
2015-11-24,3.5e-4,-0.2959,13.9804,-10.99257,8.12885,5.36249
2015-11-25,3.3e-4,-0.29895,14.36325,-11.31889,8.20685,5.46696
2015-11-26,2.9e-4,-0.31364,16.55512,-13.51027,8.05227,5.6889
2015-11-27,2.9e-4,-0.3178,20.51699,-17.55175,7.71144,5.87531
2015-11-30,4.4e-4,-0.31131,30,-26.98974,7.42196,6.17789
2015-12-01,1.9e-4,-0.31703,28.53841,-25.35715,7.53429,6.15231
2015-12-02,6.3e-4,-0.31986,30,-26.93593,7.53218,6.22396
2015-12-03,1.3e-4,-0.33956,29.9999,-26.84583,7.44,6.13978
2015-12-04,5.9e-4,-0.28521,29.9942,-26.30794,7.62403,6.37332
2015-12-07,3.6e-4,-0.29313,30,-26.36516,7.56696,6.32339
2015-12-08,1e-4,-0.29745,30,-26.46077,7.61602,6.38756
2015-12-09,1e-4,-0.28137,30,-26.6631,7.46222,6.26621
2015-12-10,1.7e-4,-0.29925,30,-26.51212,7.49081,6.24912
2015-12-11,1e-4,-0.30152,30,-26.62449,7.49423,6.26333
2015-12-14,1e-4,-0.30553,30,-26.70336,7.33543,6.13094
2015-12-15,2.1e-4,-0.30701,30,-26.45551,7.3519,6.12356
2015-12-16,2.7e-4,-0.31092,30,-26.55385,7.1824,5.99319
2015-12-17,4.8e-4,-0.31601,30,-26.64918,7.24051,6.07387
2015-12-18,5.6e-4,-0.32493,30,-26.75105,7.21149,6.07173
2015-12-21,0.00171,-0.32478,28.22408,-25.02265,7.23034,6.02471
2015-12-22,4.2e-4,-0.40009,29.99999,-26.46046,7.51455,6.36622
2015-12-23,0.00311,-0.36095,30,-26.37878,7.49051,6.2956
2015-12-28,0.00507,-0.35254,29.99999,-26.30817,7.57529,6.35578
2015-12-29,0.00332,-0.42882,29.99971,-26.03619,7.97995,6.75907
2015-12-30,0.00698,-0.38685,29.98993,-25.97234,7.76139,6.476
2016-01-04,0.00282,-0.37544,28.75637,-25.02474,7.70281,6.39497
2016-01-05,2.1e-4,-0.38455,29.99994,-26.26208,7.7947,6.53368
2016-01-06,0.0013,-0.37929,30,-26.52117,7.61012,6.3868
2016-01-07,3.6e-4,-0.38206,29.99999,-26.53693,7.58701,6.35104
2016-01-08,7.2e-4,-0.38472,30,-26.38254,7.62134,6.3607
2016-01-11,0.00144,-0.38742,30,-26.45636,7.54795,6.32595
2016-01-12,9.9e-4,-0.39304,18.39212,-14.6269,8.06148,5.94818
2016-01-13,0.00329,-0.39388,30,-26.5712,7.39225,6.25451
2016-01-14,0.00431,-0.38156,14.00041,-10.69089,8.30734,5.64132
2016-01-15,0.0036,-0.38034,16.01571,-12.63823,8.24184,5.84779
2016-01-18,0.00392,-0.37754,16.57334,-13.20475,8.1476,5.85374
2016-01-19,0.00449,-0.36021,24.03306,-20.7309,7.71903,6.16979
2016-01-20,0.00212,-0.3532,30,-26.99375,7.42656,6.25691
2016-01-21,1e-4,-0.35788,30,-27.06223,7.34515,6.23553
2016-01-22,2e-4,-0.36711,30,-27.02455,7.30155,6.11549
2016-01-25,3.5e-4,-0.36617,28.30518,-25.38617,7.31511,6.08119
2016-01-26,4.1e-4,-0.38012,24.83006,-21.99108,7.3665,5.98756
2016-01-27,4.1e-4,-0.36961,30,-27.28118,7.2397,6.1207
2016-01-28,1e-4,-0.36388,-27.36445,30,6.12207,7.2255
2016-01-29,1e-4,-0.37225,-27.65478,30,6.07779,7.11502
2016-02-01,0.00269,-0.37762,-27.57798,29.86314,6.14147,7.18535
2016-02-02,0.00155,-0.36662,-27.71058,30,6.18846,7.23746
2016-02-03,0.00165,-0.36743,-22.52335,24.74134,6.072,7.32964
2016-02-04,0.00165,-0.36743,-22.52335,24.74134,6.072,7.32964
2016-02-05,0.00165,-0.36743,-22.52335,24.74134,6.072,7.32964
2016-02-08,0.0052,-0.38567,-28.00888,30,6.16085,7.13203
2016-02-09,8e-4,-0.39767,-9.30897,11.26658,5.45976,8.17447
2016-02-10,0.03185,-0.41728,13.92963,-11.83769,7.86209,5.61533
2016-02-11,0.02969,-0.41601,15.78847,-14.12803,7.30125,5.55615
2016-02-12,0.01741,-0.41332,30,-28.20308,6.97213,6.05289
2016-02-15,0.00109,-0.38446,28.89154,-26.87693,7.06776,6.08222
2016-02-16,0.00218,-0.39173,30,-27.94524,7.17342,6.18961
2016-02-17,0.00218,-0.39173,30,-27.94524,7.17342,6.18961
2016-02-18,0.00218,-0.39173,30,-27.94524,7.17342,6.18961
2016-02-19,0.00436,-0.41083,30,-28.09232,7.18762,6.24264
2016-02-22,1e-4,-0.39989,30,-28.09875,7.0764,6.13162
2016-02-23,2e-4,-0.40146,30,-28.1644,7.16271,6.23533
2016-02-24,1e-4,-0.40658,30,-28.33018,7.08865,6.2061
2016-02-25,2e-4,-0.41652,30,-28.21072,7.2311,6.32421
2016-02-26,1e-4,-0.41514,30,-28.2323,7.13419,6.21698
2016-02-29,1e-4,-0.41949,21.01928,-19.37407,7.29171,5.97233
2016-03-01,4e-4,-0.41824,30,-28.18087,7.29207,6.28813
2016-03-02,1e-4,-0.40505,30,-27.94681,7.2901300000000004,6.23398
2016-03-03,2e-4,-0.42238,30,-27.9467,7.23525,6.19672
2016-03-04,3.8e-4,-0.42802,30,-27.93133,7.30859,6.26822
2016-03-07,7.6e-4,-0.41843,29.9999,-27.93563,7.2913,6.2318
2016-03-08,1.2e-4,-0.41409,-28.10967,30,6.22669,7.28782
2016-03-09,1e-4,-0.41856,-27.94827,30,6.32557,7.3968
2016-03-10,1e-4,-0.42101,-27.9513,29.99989,6.20596,7.26679
2016-03-11,6.1e-4,-0.40218,-27.55615,29.99993,6.7302,7.80341
2016-03-14,1e-4,-0.39449,-27.6759,29.93262,6.57022,7.62049
2016-03-15,2.1e-4,-0.39583,-27.66967,30,6.59356,7.63027
2016-03-16,1e-4,-0.40272,-27.53388,30,6.59226,7.66046
2016-03-17,1.1e-4,-0.4217,-27.63732,30,6.75556,7.79579
2016-03-18,2.2e-4,-0.42125,-27.8891,30,6.62882,7.60277
2016-03-21,1.3e-4,-0.41945,-27.97037,29.99889,6.63257,7.60138
2016-03-22,1e-4,-0.42463,-27.89103,29.99918,6.61143,7.59694
2016-03-23,1.5e-4,-0.43123,-27.79413,29.99923,6.5916,7.57607
2016-03-24,6.9e-4,-0.41359,-28.07891,29.99999,6.51055,7.45036
2016-03-29,2.6e-4,-0.43118,-28.14091,29.99998,6.58836,7.49719
2016-03-30,1.1e-4,-0.43986,-28.15418,29.9971,6.67643,7.57209
2016-03-31,2.2e-4,-0.4363,-28.10668,30,6.64137,7.56583
2016-04-01,1e-4,-0.43358,-28.13099,30,6.53163,7.42522
2016-04-04,1.33857,-0.64596,-4.3067,-3.02763,2.52893,0.23
2016-04-05,1.28942,-0.56539,-4.31517,-3.12213,2.54989,0.2325
2016-04-06,1.31347,-1.91026,13.01148,-16.16496,1.73478,1.98563
2016-04-07,1.297,-1.9007,26.87098,-30,1.74979,1.87897
2016-04-08,1.29137,-1.87916,26.82449,-30,1.76339,1.8905
2016-04-11,1.30229,-1.90952,26.64073,-29.81977,1.78112,1.91394
2016-04-12,1.4401,-2.04577,9.44103,-12.99162,1.65361,2.00145
2016-04-13,1.48139,-2.08838,8.97486,-12.59672,1.68466,2.04961
2016-04-14,1.42771,-2.03699,22.08089,-25.4636,1.75334,1.91428
2016-04-15,1.40632,-2.02491,24.29063,-27.60839,1.75368,1.9022
2016-04-18,1.37753,-1.9889,26.70128,-30,1.75024,1.8854
2016-04-19,1.47401,-2.09681,26.03535,-29.45202,1.73417,1.87583
2016-04-20,1.44283,-2.06713,26.60133,-29.99658,1.74251,1.88346
2016-04-21,1.51161,-2.13136,26.59756,-30,1.75653,1.89409
2016-04-22,1.51898,-2.13464,26.47434,-29.92253,1.7257,1.86162
2016-04-25,1.59944,-2.21789,26.35382,-30,1.74882,1.89358
2016-04-26,1.6278,-2.24138,26.36224,-29.99893,1.72768,1.86592
2016-04-27,1.64718,-2.25877,26.36148,-30,1.71212,1.84816
2016-04-28,1.6246,-2.22551,19.13797,-22.85373,1.77216,1.96098
2016-04-29,1.608,-2.21031,26.38437,-29.9836,1.773,1.91008
2016-05-02,1.57475,-2.18789,26.49489,-29.99993,1.72333,1.85661
2016-05-03,1.573,-2.17937,26.48374,-30,1.75032,1.88531
2016-05-04,1.50298,-2.10562,26.58385,-30,1.77532,1.9071
2016-05-05,1.55428,-2.1529,14.8618,-18.44801,1.72732,1.95747
2016-05-06,1.45118,-2.04285,3.97077,-7.74616,1.5131,2.1646
2016-05-09,1.45118,-2.04285,3.97077,-7.74616,1.5131,2.1646
2016-05-10,1.42066,-2.01804,12.05553,-15.54078,1.71281,1.98792
2016-05-11,1.41944,-2.01586,12.61961,-16.08655,1.76844,2.0363
2016-05-12,1.4767,-2.08268,15.47793,-19.01402,1.75003,1.98085
2016-05-13,1.45375,-2.04176,6.21137,-9.85035,1.6858900000000001,2.15821
2016-05-17,1.46839,-2.06417,10.44174,-13.98746,1.71002,2.01819
2016-05-18,1.45283,-2.05059,26.58102,-30,1.82073,1.95522
2016-05-19,1.50227,-2.09051,12.91792,-16.45105,1.74139,1.99252
2016-05-20,1.47386,-2.06073,11.97606,-15.46154,1.75866,2.03086
2016-05-23,1.47701,-2.05352,3.18893,-7.12162,1.44118,2.20807
2016-05-24,1.51253,-2.10437,6.44476,-10.12598,1.69034,2.14972
2016-05-25,1.51253,-2.10437,6.44476,-10.12598,1.69034,2.14972
2016-05-26,1.47053,-2.07602,19.83426,-23.26091,1.81398,1.99243
2016-05-27,1.43406,-2.04304,18.64261,-22.07138,1.80999,1.9943
2016-05-30,1.48722,-2.10391,24.20078,-27.65378,1.80138,1.94603
2016-05-31,1.48722,-2.10391,24.20078,-27.65378,1.80138,1.94603
2016-06-01,1.44176,-2.05859,24.99977,-28.37612,1.84589,1.98805
2016-06-02,1.45036,-2.07737,26.65406,-30,1.8116,1.94434
2016-06-03,1.38396,-2.00173,5.84327,-9.3528,1.65425,2.15014
2016-06-06,1.29091,-1.9057,6.51803,-9.84958,1.69674,2.11928
2016-06-07,1.29091,-1.9057,6.51803,-9.84958,1.69674,2.11928
2016-06-08,1.23174,-1.85212,3.84436,-7.19077,1.6251,2.25567
2016-06-09,1.17545,-1.78492,1.53105,-5.03136,1.40675,2.43517
2016-06-10,1.09852,-1.73217,2.17286,-5.39619,1.43618,2.26864
2016-06-13,1.0459,-1.67035,1.66111,-4.90206,1.34757,2.31625
2016-06-14,1.01335,-1.64492,1.4048,-4.75785,1.29109,2.33052
2016-06-15,1.04328,-1.65564,1.64467,-5.03099,1.32401,2.26145
2016-06-16,0.95384,-1.54089,4.98216,-7.95271,1.59806,2.02358
2016-06-17,0.98801,-1.61908,10.21639,-13.12185,1.64483,1.89662
2016-06-20,1.11095,-1.7682,1.49912,-5.14721,1.14481,2.17251
2016-06-21,1.14618,-1.78368,4.07171,-7.42626,1.44604,2.01802
2016-06-22,1.1422,-1.75874,16.77661,-19.85581,1.77065,1.93671
2016-06-23,1.14037,-1.77995,26.80951,-29.79688,1.77282,1.88185
2016-06-24,0.90528,-1.61509,27.24686,-30,1.73072,1.83567
2016-06-27,0.77642,-1.44974,27.44837,-29.99961,1.78412,1.87073
2016-06-28,0.8374,-1.51714,7.42233,-10.13755,1.69922,2.00459
2016-06-29,0.84639,-1.53872,16.58006,-19.28304,1.78054,1.93669
2016-06-30,0.83366,-1.51991,27.20025,-29.81352,1.8038,1.89838
2016-07-01,0.78346,-1.49576,25.95327,-28.4384,1.82034,1.92138
2016-07-04,0.85631,-1.58006,5.59026,-8.39712,1.64169,2.06022
2016-07-05,0.79635,-1.50382,18.31619,-20.95653,1.82788,1.96969
2016-07-06,0.71034,-1.4265,7.00461,-9.61603,1.74191,2.07008
2016-07-07,0.80808,-1.5169,8.51625,-11.27788,1.74757,2.03612
2016-07-08,0.81331,-1.53253,8.50542,-11.2847,1.73965,2.03696
2016-07-11,0.7728,-1.48794,3.60697,-6.52427,1.59516,2.16041
2016-07-12,0.87785,-1.59153,7.52141,-10.46789,1.63804,1.96588
2016-07-13,0.89095,-1.62276,17.6094,-20.4668,1.6779,1.83957
2016-07-14,0.87392,-1.59602,27.20782,-30,1.73956,1.84557
2016-07-15,0.93563,-1.6393,27.1214,-29.99963,1.73304,1.84098
2016-07-18,0.9741,-1.7042,16.75091,-19.69303,1.66765,1.84553
2016-07-19,0.95734,-1.66468,26.40831,-29.31009,1.76405,1.87726
2016-07-20,0.97331,-1.67515,26.64706,-29.54242,1.76414,1.87898
2016-07-21,1.01224,-1.71125,26.93529,-29.80614,1.74293,1.85825
2016-07-22,0.98436,-1.66882,27.16496,-29.99844,1.78621,1.89521
2016-07-25,0.93954,-1.61479,27.23663,-30,1.74766,1.85298
2016-07-26,0.85742,-1.53778,27.35416,-30,1.75135,1.85525
2016-07-27,0.87817,-1.5611,21.75722,-24.47605,1.70855,1.83965
2016-07-28,0.77291,-1.44394,7.14164,-9.793,1.62621,1.95797
2016-07-29,0.79072,-1.49237,-0.00445,-3.80696,0.7012,2.38485
2016-08-01,0.74763,-1.43957,0.03395,-3.76379,0.72733,2.42451
2016-08-02,0.81537,-1.52269,0.01078,-3.89121,0.69839,2.39274
2016-08-03,0.84698,-1.55559,0.024,-3.95328,0.69263,2.36671
2016-08-04,0.8483,-1.5419,-4.24011,2.09098,2.23472,1.24068
2016-08-05,0.83225,-1.52097,-5.14678,2.851,2.16528,1.36617
2016-08-08,0.87697,-1.56367,-9.67198,7.16178,1.96323,1.59172
2016-08-09,0.87073,-1.55172,-13.62806,11.05508,1.89517,1.64222
2016-08-10,0.82942,-1.50498,-19.62575,17.05782,1.90519,1.73887
2016-08-11,0.82851,-1.50236,-8.92574,6.4023,2.02889,1.62315
2016-08-12,0.84844,-1.52337,-12.58701,10.03415,1.97893,1.70484
2016-08-15,0.84395,-1.52646,-15.19479,12.64213,1.96938,1.74084
2016-08-16,0.85484,-1.52954,-13.42555,10.89302,1.96898,1.71212
2016-08-17,0.91485,-1.59326,-30,27.34777,1.85334,1.74487
2016-08-18,0.86687,-1.54959,-14.8528,12.33562,1.92216,1.69407
2016-08-19,0.82818,-1.51219,-28.47345,25.95219,1.87314,1.75944
2016-08-22,0.87999,-1.55871,-8.31699,5.86255,2.02353,1.58843
2016-08-23,0.84703,-1.51826,-11.44056,8.93733,1.98848,1.69426
2016-08-24,0.84032,-1.49894,-12.23329,9.73058,2.03786,1.77095
2016-08-25,0.86429,-1.52991,-16.3901,13.86006,2.00402,1.80361
2016-08-26,0.91369,-1.57064,-29.63927,26.99514,1.9973,1.88786
2016-08-29,0.94331,-1.60151,-29.77005,27.07791,1.99334,1.88665
2016-08-30,0.91142,-1.57277,-30,27.3289,1.97043,1.86281
2016-08-31,0.86296,-1.5324,-21.10021,18.52108,1.95991,1.80823
2016-09-01,0.94249,-1.60662,-24.11425,21.43861,1.9602,1.82774
2016-09-02,0.9721,-1.63806,-26.96684,24.20253,1.98175,1.85826
2016-09-05,1.03275,-1.6946,-30,27.11063,2.02589,1.91729
2016-09-06,0.98486,-1.65234,-7.77747,5.06267,2.12594,1.64233
2016-09-07,0.88077,-1.55036,-10.62896,7.94994,2.06575,1.74753
2016-09-08,0.89898,-1.57633,-12.4041,9.665,2.0462,1.76702
2016-09-09,1.08132,-1.7582,-9.86011,7.02169,2.16708,1.78308
2016-09-12,1.11475,-1.78927,-27.31215,24.36635,1.89004,1.76944
2016-09-13,1.07909,-1.76443,-10.90482,8.07475,2.01716,1.68327
2016-09-14,1.16,-1.86649,-29.49226,26.49791,1.89459,1.77712
2016-09-15,1.14988,-1.86214,-30,26.99411,1.88647,1.77181
2016-09-16,1.13928,-1.86617,-7.8967,5.05519,2.15337,1.61966
2016-09-19,1.20005,-1.91926,-14.35066,11.3117,2.05131,1.78044
2016-09-20,1.0865,-1.81757,-16.36637,13.4964,1.94878,1.73009
2016-09-21,1.0437,-1.76097,-18.29596,15.44701,1.9555,1.77186
2016-09-22,0.98932,-1.71595,-25.68613,22.88344,1.90867,1.77896
2016-09-23,0.94492,-1.66951,-6.50175,3.94028,2.18634,1.57397
2016-09-26,0.91917,-1.6442,-7.13601,4.55043,2.13093,1.59044
2016-09-27,0.8778,-1.60684,-17.37724,14.63473,1.99986,1.8086
2016-09-28,0.89713,-1.65399,-15.94358,13.23722,1.97957,1.75256
2016-09-29,0.91549,-1.67492,-16.01903,13.31578,1.96956,1.74572
2016-09-30,0.85359,-1.61903,-29.3517,26.6702,1.91671,1.80187
2016-10-04,0.95104,-1.7141,-29.99703,27.2162,1.9437,1.8305
2016-10-05,1.04473,-1.80599,-5.85843,3.23509,2.25667,1.52274
2016-10-06,1.07626,-1.83656,-4.17275,1.66418,2.48743,1.30567
2016-10-07,1.20142,-1.97544,-3.72132,1.27559,2.60556,1.10791
2016-10-10,1.21404,-1.99548,-3.68824,1.22671,2.59041,1.06502
2016-10-11,1.21613,-2.02714,-3.7877,1.36001,2.51281,1.06179
2016-10-12,1.20559,-2.02482,-3.52011,1.19139,2.60644,1.01697
2016-10-13,1.20291,-2.03066,-3.94894,1.54504,2.45164,1.09473
2016-10-14,1.17265,-1.98436,-5.00824,2.49631,2.24982,1.32872
2016-10-17,1.24141,-2.05737,-7.05932,4.32233,2.08334,1.46227
2016-10-18,1.19461,-2.01217,-15.17392,12.29451,1.91067,1.65758
2016-10-19,1.15883,-1.97686,-10.8093,7.99546,1.9718,1.60091
2016-10-20,1.15872,-1.96766,-14.04169,11.21353,1.95469,1.68924
2016-10-21,1.07563,-1.88762,-18.65838,15.92686,1.9229,1.73549
2016-10-24,1.1271,-1.96557,0.04541,-4.56522,0.79604,2.45672
2016-10-25,1.18808,-2.03042,0.03355,-4.66254,0.79702,2.44539
2016-10-26,1.18561,-2.02896,0.12928,-4.58945,0.83115000000000006,2.41654
2016-10-27,1.36163,-2.2023,0.00139,-4.85314,0.82397,2.43306
2016-10-28,1.37078,-2.22089,-0.05289,-4.88261,0.7627,2.34617
2016-10-31,1.33061,-2.18835,-0.14068,-4.817,0.70931,2.31295
2016-11-01,1.35829,-2.20908,-0.2437,-4.82703,0.68959,2.30692
2016-11-02,1.25544,-2.10088,-0.54717,-4.72837,0.58138,2.30738
2016-11-03,1.29477,-2.1033,-0.91146,-4.86767,0.48868,2.24859
2016-11-04,1.2617,-2.09495,-0.78056,-4.82329,0.49814,2.22151
2016-11-07,1.25112,-2.06568,-0.90838,-4.85759,0.45904,2.16886
2016-11-08,1.24615,-2.02051,-1.10073,-4.85219,0.43546,2.1786
2016-11-09,1.31663,-2.09184,-1.06346,-4.99809,0.46102,2.18969
2016-11-10,1.39304,-2.23014,26.54436,-29.8252,1.61412,1.72637
2016-11-11,1.45337,-2.30105,24.72092,-28.01077,1.54605,1.66386
2016-11-14,1.54278,-2.37292,11.4464,-14.93765,1.54056,1.77118
2016-11-15,1.42462,-2.27412,16.77254,-20.09789,1.51896,1.67927
2016-11-16,1.45563,-2.28702,25.29902,-28.62228,1.56293,1.66634
2016-11-17,1.36015,-2.18583,25.91726,-29.12654,1.56646,1.66282
2016-11-18,1.40534,-2.22249,26.63195,-29.94352,1.56338,1.65579
2016-11-21,1.42752,-2.21733,26.51379,-29.97919,1.60374,1.69368
2016-11-22,1.35505,-2.17509,26.53269,-30,1.55022,1.6425399999999999
2016-11-23,0.81286,-1.54999,11.44563,-11.41217,5.35769,4.31588
2016-11-24,0.81647,-1.57692,19.28691,-19.15928,5.18313,4.55551
2016-11-25,0.84036,-1.59735,16.20952,-16.15233,5.2005,4.4312
2016-11-28,0.7184,-1.50199,13.81785,-13.43595,5.51061,4.51155
2016-11-29,0.56346,-1.37967,15.56663,-14.68256,5.88454,4.86092
2016-11-30,0.556,-1.37525,26.25197,-25.3854,5.62709,5.03144
2016-12-01,0.55823,-1.38554,12.11002,-10.69182,6.22419,4.6853
2016-12-02,1.53667,-2.56535,-17.57238,14.17578,1.54384,1.33474
2016-12-05,1.50627,-2.52995,-19.94642,16.62641,1.54973,1.3682
2016-12-06,1.49691,-2.53337,-30,26.71637,1.4747,1.35642
2016-12-07,1.52884,-2.60282,-30,26.76043,1.45484,1.32942
2016-12-08,1.57708,-2.65175,-29.91438,26.70032,1.45512,1.32258
2016-12-09,1.78313,-2.85619,-24.88461,21.10717,1.5188,1.332
2016-12-12,1.84741,-2.90444,-29.96896,26.03397,1.50163,1.34361
2016-12-13,1.74635,-2.80546,-29.95363,26.16454,1.4689,1.31757
2016-12-14,1.70443,-2.74541,-30,26.21801,1.49739,1.34868
2016-12-15,1.74203,-2.8092800000000002,-30,26.18342,1.50161,1.35284
2016-12-16,1.63554,-2.72394,-30,26.2658,1.46613,1.32666
2016-12-19,1.63569,-2.71876,-30,26.24516,1.46391,1.32397
2016-12-20,1.55264,-2.6568,-29.96385,26.38291,1.4573,1.31783
2016-12-21,1.50374,-2.6079,-29.3987,25.91076,1.46831,1.33073
2016-12-22,1.48069,-2.61284,-30,26.62635,1.44941,1.31639
2016-12-23,1.48394,-2.65208,-30,26.64244,1.43878,1.30388
2016-12-27,1.43856,-2.61515,-29.98951,26.67241,1.46126,1.32895
2016-12-28,1.42462,-2.64569,-29.99773,26.69567,1.45715,1.31936
2016-12-29,1.41708,-2.57842,-30,26.70942,1.53641,1.40648
2016-12-30,1.46745,-2.6046,-21.05146,17.7419,1.5395,1.3356
2017-01-02,1.46822,-2.64914,-21.51009,18.24129,1.52058,1.30713
2017-01-03,1.5705,-2.75772,-25.91408,22.52688,1.5095,1.3346
2017-01-04,1.57565,-2.73371,-19.19742,15.77332,1.48694,1.2478
2017-01-05,1.5995,-2.70946,-16.52476,13.09486,1.53276,1.24612
2017-01-06,1.53681,-2.52463,-7.41899,4.33965,1.77831,1.09932
2017-01-09,1.62075,-2.52763,-19.74263,15.98179,1.56117,1.34849
2017-01-10,1.63928,-2.52279,-7.44475,3.94237,1.8084,1.12847
2017-01-11,1.63179,-2.4457,-10.63424,6.91377,1.72561,1.31761
2017-01-12,1.58308,-2.36071,-10.08509,6.38413,1.78145,1.3472
2017-01-13,1.66712,-2.47133,-19.97569,16.02953,1.70838,1.50083
2017-01-16,1.69424,-2.4858,-20.61041,16.50433,1.69249,1.49091
2017-01-17,1.6311,-2.42957,-25.7704,21.69963,1.66875,1.51165
2017-01-18,1.69386,-2.50684,-30,25.92931,1.67365,1.5406
2017-01-19,1.74866,-2.50252,-30,25.82069,1.66475,1.53791
2017-01-20,1.82661,-2.47881,-13.36355,9.07839,1.8148,1.50975
2017-01-23,1.83453,-2.47969,-30,25.60961,1.7214,1.59723
2017-01-24,1.77527,-2.43039,-29.97703,25.65827,1.68517,1.55944
2017-01-25,1.83287,-2.49036,-29.95443,25.60062,1.66002,1.53602
2017-01-26,1.8743,-2.52713,25.47151,-30,1.53178,1.65202
2017-01-27,1.78225,-2.43001,25.56048,-29.97118,1.51501,1.62669
2017-01-30,1.80429,-2.4661,25.38792,-29.78686,1.52206,1.63359
2017-01-31,1.78318,-2.4489,25.60004,-30,1.51221,1.61925
2017-02-01,1.77476,-2.45825,10.88695,-15.39628,1.46477,1.69193
2017-02-02,1.79506,-2.50181,25.46917,-29.98629,1.51906,1.62755
2017-02-03,1.80695,-2.52254,25.47653,-30,1.54998,1.65996
2017-02-06,1.82203,-2.56217,14.87589,-19.54296,1.54282,1.72971
2017-02-07,1.77246,-2.53839,25.39064,-30,1.56732,1.68534
2017-02-08,1.36323,-2.06351,14.54557,-15.73449,4.68989,3.95975
2017-02-09,1.2606,-2.00041,29.01431,-29.99529,4.6727,4.2851
2017-02-10,1.21673,-1.9518,29.204,-29.95217,4.80408,4.38118
2017-02-13,1.29212,-2.03077,28.96825,-29.86586,4.74681,4.32453
2017-02-14,1.31545,-2.06608,29.01241,-29.98701,4.69086,4.29196
2017-02-15,1.39171,-2.15596,13.37058,-14.18612,5.01002,4.12368
2017-02-16,1.32935,-2.0874,16.7763,-17.4001,5.0883,4.31381
2017-02-17,1.20656,-1.96807,17.64843,-18.29168,5.06072,4.35216
2017-02-20,1.7833,-2.64069,-0.1986,-6.30574,0.78227,2.13508
2017-02-21,1.84375,-2.59149,-1.57749,-6.82455,0.46309,2.05762
2017-02-22,1.75711,-2.64479,14.90447,-19.72828,1.54212,1.74182
2017-02-23,1.7097,-2.60829,20.31411,-24.92822,1.56918,1.72088
2017-02-24,1.63415,-2.55497,25.31935,-29.94452,1.5762100000000001,1.6971
2017-02-27,1.57976,-2.51609,25.49558,-29.99436,1.55321,1.67435
2017-02-28,1.63301,-2.57413,16.24321,-20.73842,1.56949,1.75779
